Postaja,Leto,Mesec,SO2
kum,2012,Apr,5
ravenska vas,2012,Apr,5
brestanica-sv.mohor,2012,Apr,3
ljubljana bezigrad,2012,Maj,6
ljubljana center,2012,Maj,4
maribor center,2012,Maj,4
celje,2012,Maj,5
trbovlje,2012,Maj,3
hrastnik,2012,Maj,4
zagorje,2012,Maj,2
iskrba,2012,Maj,6
zelena trava,2012,Maj,6
vnajnarje,2012,Maj,2
sostanj,2012,Maj,10
topolsica,2012,Maj,2
veliki vrh,2012,Maj,6
zavodnje,2012,Maj,2
velenje,2012,Maj,2
graska gora,2012,Maj,0
pesje,2012,Maj,5
skale,2012,Maj,7
kovk,2012,Maj,8
dobovec,2012,Maj,4
kum,2012,Maj,8
ravenska vas,2012,Maj,4
brestanica-sv.mohor,2012,Maj,2
ljubljana bezigrad,2012,Jun,6
ljubljana center,2012,Jun,3
maribor center,2012,Jun,2
celje,2012,Jun,3
trbovlje,2012,Jun,3
hrastnik,2012,Jun,4
zagorje,2012,Jun,2
iskrba,2012,Jun,6
zelena trava,2012,Jun,11
vnajnarje,2012,Jun,0
sostanj,2012,Jun,10
topolsica,2012,Jun,5
veliki vrh,2012,Jun,7
zavodnje,2012,Jun,6
velenje,2012,Jun,3
graska gora,2012,Jun,1
pesje,2012,Jun,2
skale,2012,Jun,6
kovk,2012,Jun,8
dobovec,2012,Jun,6
kum,2012,Jun,5
ravenska vas,2012,Jun,5
brestanica-sv.mohor,2012,Jun,3
ljubljana bezigrad,2012,Jul,9
ljubljana center,2012,Jul,3
maribor center,2012,Jul,6
celje,2012,Jul,9
trbovlje,2012,Jul,3
hrastnik,2012,Jul,6
zagorje,2012,Jul,2
iskrba,2012,Jul,9
zelena trava,2012,Jul,11
vnajnarje,2012,Jul,4
sostanj,2012,Jul,6
topolsica,2012,Jul,2
veliki vrh,2012,Jul,9
zavodnje,2012,Jul,5
velenje,2012,Jul,2
graska gora,2012,Jul,2
pesje,2012,Jul,3
skale,2012,Jul,7
kovk,2012,Jul,8
dobovec,2012,Jul,7
kum,2012,Jul,7
ravenska vas,2012,Jul,13
brestanica-sv.mohor,2012,Jul,4
ljubljana bezigrad,2012,Avg,5
ljubljana center,2012,Avg,4
maribor center,2012,Avg,2
celje,2012,Avg,5
trbovlje,2012,Avg,4
hrastnik,2012,Avg,4
zagorje,2012,Avg,2
iskrba,2012,Avg,5
zelena trava,2012,Avg,4
vnajnarje,2012,Avg,3
sostanj,2012,Avg,9
topolsica,2012,Avg,5
veliki vrh,2012,Avg,4
zavodnje,2012,Avg,3
velenje,2012,Avg,4
graska gora,2012,Avg,4
pesje,2012,Avg,3
skale,2012,Avg,8
kovk,2012,Avg,8
dobovec,2012,Avg,5
kum,2012,Avg,2
ravenska vas,2012,Avg,11
brestanica-sv.mohor,2012,Avg,3
ljubljana bezigrad,2012,Sep,3
ljubljana center,2012,Sep,3
maribor center,2012,Sep,2
celje,2012,Sep,5
trbovlje,2012,Sep,3
hrastnik,2012,Sep,4
zagorje,2012,Sep,2
iskrba,2012,Sep,3
zelena trava,2012,Sep,2
vnajnarje,2012,Sep,2
sostanj,2012,Sep,9
topolsica,2012,Sep,2
veliki vrh,2012,Sep,9
zavodnje,2012,Sep,2
velenje,2012,Sep,4
graska gora,2012,Sep,2
pesje,2012,Sep,3
skale,2012,Sep,8
kovk,2012,Sep,13
dobovec,2012,Sep,9
kum,2012,Sep,2
ravenska vas,2012,Sep,11
brestanica-sv.mohor,2012,Sep,2
ljubljana bezigrad,2012,Okt,3
ljubljana center,2012,Okt,3
maribor center,2012,Okt,5
celje,2012,Okt,6
trbovlje,2012,Okt,11
hrastnik,2012,Okt,4
zagorje,2012,Okt,1
iskrba,2012,Okt,3
zelena trava,2012,Okt,2
vnajnarje,2012,Okt,3
sostanj,2012,Okt,2
topolsica,2012,Okt,2
veliki vrh,2012,Okt,7
zavodnje,2012,Okt,6
velenje,2012,Okt,4
graska gora,2012,Okt,1
pesje,2012,Okt,4
skale,2012,Okt,8
kovk,2012,Okt,9
dobovec,2012,Okt,7
kum,2012,Okt,5
ravenska vas,2012,Okt,6
brestanica-sv.mohor,2012,Okt,3
ljubljana bezigrad,2012,Nov,5
ljubljana center,2012,Nov,2
maribor center,2012,Nov,5
celje,2012,Nov,7
trbovlje,2012,Nov,0
hrastnik,2012,Nov,4
zagorje,2012,Nov,1
iskrba,2012,Nov,5
zelena trava,2012,Nov,2
vnajnarje,2012,Nov,2
sostanj,2012,Nov,3
topolsica,2012,Nov,2
veliki vrh,2012,Nov,4
zavodnje,2012,Nov,4
velenje,2012,Nov,7
graska gora,2012,Nov,2
pesje,2012,Nov,4
skale,2012,Nov,9
kovk,2012,Nov,8
dobovec,2012,Nov,6
kum,2012,Nov,4
ravenska vas,2012,Nov,11
brestanica-sv.mohor,2012,Nov,5
ljubljana bezigrad,2012,Dec,2
ljubljana center,2012,Dec,1
maribor center,2012,Dec,2
celje,2012,Dec,10
trbovlje,2012,Dec,2
hrastnik,2012,Dec,5
zagorje,2012,Dec,2
iskrba,2012,Dec,2
zelena trava,2012,Dec,3
vnajnarje,2012,Dec,4
sostanj,2012,Dec,2
topolsica,2012,Dec,2
veliki vrh,2012,Dec,8
zavodnje,2012,Dec,4
velenje,2012,Dec,2
graska gora,2012,Dec,2
pesje,2012,Dec,3
skale,2012,Dec,9
kovk,2012,Dec,11
dobovec,2012,Dec,3
kum,2012,Dec,2
ravenska vas,2012,Dec,6
brestanica-sv.mohor,2012,Dec,5
lj bezigrad,2013,Jan,4.0
celje,2013,Jan,9.0
trbovlje,2013,Jan,8.0
zagorje,2013,Jan,5.0
hrastnik,2013,Jan,8.0
sostanj,2013,Jan,4.0
topolsica,2013,Jan,4.0
veliki vrh,2013,Jan,9.0
zavodnje,2013,Jan,6.0
graska gora,2013,Jan,2.0
velenje,2013,Jan,1.0
pesje,2013,Jan,5.0
skale,2013,Jan,11.0
kovk,2013,Jan,9.0
dobovec,2013,Jan,7.0
kum,2013,Jan,5.0
ravenska vas,2013,Jan,6.0
sv. mohor,2013,Jan,7.0
lj center,2013,Jan,2.0
vnajnarje,2013,Jan,5.0
zelena trava,2013,Jan,4.0
amp gaji,2013,Jan,16.0
lj bezigrad,2013,Feb,3.0
celje,2013,Feb,7.0
trbovlje,2013,Feb,9.0
zagorje,2013,Feb,5.0
hrastnik,2013,Feb,11.0
sostanj,2013,Feb,3.0
topolsica,2013,Feb,2.0
veliki vrh,2013,Feb,9.0
zavodnje,2013,Feb,4.0
graska gora,2013,Feb,3.0
velenje,2013,Feb,1.0
pesje,2013,Feb,5.0
skale,2013,Feb,11.0
kovk,2013,Feb,10.0
dobovec,2013,Feb,6.0
kum,2013,Feb,5.0
ravenska vas,2013,Feb,10.0
sv. mohor,2013,Feb,6.0
lj center,2013,Feb,1.0
vnajnarje,2013,Feb,5.0
zelena trava,2013,Feb,5.0
amp gaji,2013,Feb,8.0
lj bezigrad,2013,Mar,6.0
celje,2013,Mar,4.0
trbovlje,2013,Mar,6.0
zagorje,2013,Mar,5.0
hrastnik,2013,Mar,9.0
sostanj,2013,Mar,5.0
topolsica,2013,Mar,2.0
veliki vrh,2013,Mar,3.0
zavodnje,2013,Mar,3.0
graska gora,2013,Mar,2.0
velenje,2013,Mar,1.0
pesje,2013,Mar,5.0
skale,2013,Mar,6.0
kovk,2013,Mar,9.0
dobovec,2013,Mar,6.0
kum,2013,Mar,10.0
ravenska vas,2013,Mar,6.0
sv. mohor,2013,Mar,4.0
lj center,2013,Mar,2.0
vnajnarje,2013,Mar,4.0
zelena trava,2013,Mar,6.0
amp gaji,2013,Mar,7.0
lj bezigrad,2013,Apr,4.0
celje,2013,Apr,3.0
trbovlje,2013,Apr,3.0
zagorje,2013,Apr,5.0
hrastnik,2013,Apr,8.0
sostanj,2013,Apr,4.0
topolsica,2013,Apr,2.0
veliki vrh,2013,Apr,2.0
zavodnje,2013,Apr,2.0
graska gora,2013,Apr,3.0
velenje,2013,Apr,1.0
pesje,2013,Apr,4.0
skale,2013,Apr,7.0
kovk,2013,Apr,10.0
dobovec,2013,Apr,4.0
kum,2013,Apr,3.0
ravenska vas,2013,Apr,8.0
sv. mohor,2013,Apr,4.0
lj center,2013,Apr,4.0
vnajnarje,2013,Apr,2.0
zelena trava,2013,Apr,2.0
amp gaji,2013,Apr,8.0
lj bezigrad,2013,Maj,2.0
celje,2013,Maj,2.0
trbovlje,2013,Maj,2.0
zagorje,2013,Maj,3.0
hrastnik,2013,Maj,3.0
sostanj,2013,Maj,2.0
topolsica,2013,Maj,2.0
veliki vrh,2013,Maj,0.0
zavodnje,2013,Maj,4.0
graska gora,2013,Maj,5.0
velenje,2013,Maj,1.0
pesje,2013,Maj,4.0
skale,2013,Maj,7.0
kovk,2013,Maj,8.0
dobovec,2013,Maj,4.0
kum,2013,Maj,7.0
ravenska vas,2013,Maj,8.0
sv. mohor,2013,Maj,3.0
lj center,2013,Maj,2.0
vnajnarje,2013,Maj,2.0
zelena trava,2013,Maj,4.0
amp gaji,2013,Maj,6.0
lj bezigrad,2013,Jun,4.0
celje,2013,Jun,2.0
trbovlje,2013,Jun,2.0
zagorje,2013,Jun,1.0
hrastnik,2013,Jun,3.0
sostanj,2013,Jun,4.0
topolsica,2013,Jun,2.0
veliki vrh,2013,Jun,4.0
zavodnje,2013,Jun,8.0
graska gora,2013,Jun,1.0
velenje,2013,Jun,1.0
pesje,2013,Jun,4.0
skale,2013,Jun,3.0
kovk,2013,Jun,6.0
dobovec,2013,Jun,8.0
kum,2013,Jun,2.0
ravenska vas,2013,Jun,4.0
sv. mohor,2013,Jun,4.0
lj center,2013,Jun,3.0
vnajnarje,2013,Jun,4.0
zelena trava,2013,Jun,6.0
amp gaji,2013,Jun,3.0
lj bezigrad,2013,Jul,3.0
celje,2013,Jul,2.0
trbovlje,2013,Jul,3.0
zagorje,2013,Jul,3.0
hrastnik,2013,Jul,4.0
sostanj,2013,Jul,5.0
topolsica,2013,Jul,4.0
veliki vrh,2013,Jul,3.0
zavodnje,2013,Jul,8.0
graska gora,2013,Jul,2.0
velenje,2013,Jul,2.0
pesje,2013,Jul,5.0
skale,2013,Jul,8.0
kovk,2013,Jul,10.0
dobovec,2013,Jul,7.0
kum,2013,Jul,6.0
ravenska vas,2013,Jul,9.0
sv. mohor,2013,Jul,3.0
lj center,2013,Jul,3.0
vnajnarje,2013,Jul,3.0
zelena trava,2013,Jul,9.0
amp gaji,2013,Jul,3.0
lj bezigrad,2013,Avg,5.0
celje,2013,Avg,2.0
trbovlje,2013,Avg,3.0
zagorje,2013,Avg,7.0
hrastnik,2013,Avg,6.0
sostanj,2013,Avg,6.0
topolsica,2013,Avg,4.0
veliki vrh,2013,Avg,5.0
zavodnje,2013,Avg,7.0
graska gora,2013,Avg,3.0
velenje,2013,Avg,1.0
pesje,2013,Avg,5.0
skale,2013,Avg,7.0
kovk,2013,Avg,3.0
dobovec,2013,Avg,7.0
kum,2013,Avg,3.0
ravenska vas,2013,Avg,14.0
sv. mohor,2013,Avg,4.0
lj center,2013,Avg,2.0
vnajnarje,2013,Avg,4.0
zelena trava,2013,Avg,12.0
amp gaji,2013,Avg,1.0
lj bezigrad,2013,Sep,5.0
celje,2013,Sep,3.0
trbovlje,2013,Sep,3.0
zagorje,2013,Sep,3.0
hrastnik,2013,Sep,3.0
sostanj,2013,Sep,1.0
topolsica,2013,Sep,3.0
veliki vrh,2013,Sep,2.0
zavodnje,2013,Sep,4.0
graska gora,2013,Sep,4.0
velenje,2013,Sep,0.0
pesje,2013,Sep,4.0
skale,2013,Sep,6.0
kovk,2013,Sep,9.0
dobovec,2013,Sep,8.0
kum,2013,Sep,4.0
ravenska vas,2013,Sep,11.0
sv. mohor,2013,Sep,3.0
lj center,2013,Sep,2.0
vnajnarje,2013,Sep,5.0
zelena trava,2013,Sep,13.0
amp gaji,2013,Sep,3.0
lj bezigrad,2013,Okt,6.0
celje,2013,Okt,2.0
trbovlje,2013,Okt,6.0
zagorje,2013,Okt,6.0
hrastnik,2013,Okt,3.0
sostanj,2013,Okt,5.0
topolsica,2013,Okt,2.0
veliki vrh,2013,Okt,3.0
zavodnje,2013,Okt,3.0
graska gora,2013,Okt,2.0
velenje,2013,Okt,1.0
pesje,2013,Okt,4.0
skale,2013,Okt,6.0
kovk,2013,Okt,9.0
dobovec,2013,Okt,9.0
kum,2013,Okt,6.0
ravenska vas,2013,Okt,13.0
sv. mohor,2013,Okt,4.0
lj center,2013,Okt,1.0
vnajnarje,2013,Okt,2.0
zelena trava,2013,Okt,11.0
amp gaji,2013,Okt,4.0
lj bezigrad,2013,Nov,3.0
celje,2013,Nov,4.0
trbovlje,2013,Nov,4.0
zagorje,2013,Nov,6.0
hrastnik,2013,Nov,4.0
sostanj,2013,Nov,2.0
topolsica,2013,Nov,1.0
veliki vrh,2013,Nov,6.0
zavodnje,2013,Nov,4.0
graska gora,2013,Nov,4.0
velenje,2013,Nov,1.0
pesje,2013,Nov,4.0
skale,2013,Nov,5.0
kovk,2013,Nov,10.0
dobovec,2013,Nov,7.0
kum,2013,Nov,3.0
ravenska vas,2013,Nov,8.0
sv. mohor,2013,Nov,4.0
lj center,2013,Nov,2.0
vnajnarje,2013,Nov,1.0
zelena trava,2013,Nov,6.0
amp gaji,2013,Nov,5.0
lj bezigrad,2013,Dec,3.0
celje,2013,Dec,5.0
trbovlje,2013,Dec,5.0
zagorje,2013,Dec,5.0
hrastnik,2013,Dec,5.0
sostanj,2013,Dec,4.0
topolsica,2013,Dec,2.0
veliki vrh,2013,Dec,5.0
zavodnje,2013,Dec,4.0
graska gora,2013,Dec,6.0
velenje,2013,Dec,2.0
pesje,2013,Dec,5.0
skale,2013,Dec,7.0
kovk,2013,Dec,8.0
dobovec,2013,Dec,11.0
kum,2013,Dec,3.0
ravenska vas,2013,Dec,10.0
sv. mohor,2013,Dec,4.0
lj center,2013,Dec,2.0
vnajnarje,2013,Dec,4.0
zelena trava,2013,Dec,8.0
amp gaji,2013,Dec,
ljubljana bezigrad,2014,Jan,4
celje,2014,Jan,8
trbovlje,2014,Jan,6
zagorje,2014,Jan,6
hrastnik,2014,Jan,4
vnajnarje,2014,Jan,9
sostanj,2014,Jan,5
topolsica,2014,Jan,6
zavodnje,2014,Jan,3
veliki vrh,2014,Jan,7
graska gora,2014,Jan,3
velenje,2014,Jan,3
pesje,2014,Jan,5
skale,2014,Jan,3
kovk,2014,Jan,10
dobovec,2014,Jan,8
kum,2014,Jan,7
ravenska vas,2014,Jan,8
sv. mohor,2014,Jan,4
lj center,2014,Jan,3
amp gaji,2014,Jan,6
zelena trava,2014,Jan,9
ljubljana bezigrad,2014,Feb,5
celje,2014,Feb,4
trbovlje,2014,Feb,5
zagorje,2014,Feb,5
hrastnik,2014,Feb,6
vnajnarje,2014,Feb,3
sostanj,2014,Feb,3
topolsica,2014,Feb,0
zavodnje,2014,Feb,2
veliki vrh,2014,Feb,5
graska gora,2014,Feb,5
velenje,2014,Feb,1
pesje,2014,Feb,5
skale,2014,Feb,5
kovk,2014,Feb,11
dobovec,2014,Feb,3
kum,2014,Feb,3
ravenska vas,2014,Feb,7
sv. mohor,2014,Feb,5
lj center,2014,Feb,1
amp gaji,2014,Feb,6
zelena trava,2014,Feb,9
ljubljana bezigrad,2014,Mar,3
celje,2014,Mar,4
trbovlje,2014,Mar,3
zagorje,2014,Mar,8
hrastnik,2014,Mar,4
vnajnarje,2014,Mar,6
sostanj,2014,Mar,8
topolsica,2014,Mar,3
zavodnje,2014,Mar,5
veliki vrh,2014,Mar,6
graska gora,2014,Mar,3
velenje,2014,Mar,2
pesje,2014,Mar,6
skale,2014,Mar,5
kovk,2014,Mar,6
dobovec,2014,Mar,3
kum,2014,Mar,3
ravenska vas,2014,Mar,6
sv. mohor,2014,Mar,5
lj center,2014,Mar,2
amp gaji,2014,Mar,6
zelena trava,2014,Mar,2
ljubljana bezigrad,2014,Apr,2
celje,2014,Apr,2
trbovlje,2014,Apr,3
zagorje,2014,Apr,5
hrastnik,2014,Apr,3
vnajnarje,2014,Apr,7
sostanj,2014,Apr,5
topolsica,2014,Apr,3
zavodnje,2014,Apr,2
veliki vrh,2014,Apr,5
graska gora,2014,Apr,2
velenje,2014,Apr,5
pesje,2014,Apr,5
skale,2014,Apr,7
kovk,2014,Apr,5
dobovec,2014,Apr,7
kum,2014,Apr,4
ravenska vas,2014,Apr,10
sv. mohor,2014,Apr,6
lj center,2014,Apr,3
amp gaji,2014,Apr,6
zelena trava,2014,Apr,1
ljubljana bezigrad,2014,Maj,3
celje,2014,Maj,2
trbovlje,2014,Maj,3
zagorje,2014,Maj,4
hrastnik,2014,Maj,4
vnajnarje,2014,Maj,7
sostanj,2014,Maj,3
topolsica,2014,Maj,1
zavodnje,2014,Maj,2
veliki vrh,2014,Maj,4
graska gora,2014,Maj,3
velenje,2014,Maj,1
pesje,2014,Maj,4
skale,2014,Maj,8
kovk,2014,Maj,8
dobovec,2014,Maj,6
kum,2014,Maj,3
ravenska vas,2014,Maj,3
sv. mohor,2014,Maj,4
lj center,2014,Maj,4
amp gaji,2014,Maj,6
zelena trava,2014,Maj,3
ljubljana bezigrad,2014,Jun,4
celje,2014,Jun,2
trbovlje,2014,Jun,3
zagorje,2014,Jun,4
hrastnik,2014,Jun,3
vnajnarje,2014,Jun,6
sostanj,2014,Jun,2
topolsica,2014,Jun,4
zavodnje,2014,Jun,3
veliki vrh,2014,Jun,2
graska gora,2014,Jun,4
velenje,2014,Jun,2
pesje,2014,Jun,4
skale,2014,Jun,7
kovk,2014,Jun,7
dobovec,2014,Jun,9
kum,2014,Jun,2
ravenska vas,2014,Jun,4
sv. mohor,2014,Jun,5
lj center,2014,Jun,1
amp gaji,2014,Jun,6
zelena trava,2014,Jun,3
ljubljana bezigrad,2014,Jul,2
celje,2014,Jul,1
trbovlje,2014,Jul,3
zagorje,2014,Jul,4
hrastnik,2014,Jul,3
vnajnarje,2014,Jul,6
sostanj,2014,Jul,4
topolsica,2014,Jul,4
zavodnje,2014,Jul,2
veliki vrh,2014,Jul,5
graska gora,2014,Jul,1
velenje,2014,Jul,2
pesje,2014,Jul,3
skale,2014,Jul,5
kovk,2014,Jul,8
dobovec,2014,Jul,9
kum,2014,Jul,5
ravenska vas,2014,Jul,9
sv. mohor,2014,Jul,4
lj center,2014,Jul,1
amp gaji,2014,Jul,5
zelena trava,2014,Jul,2
ljubljana bezigrad,2014,Avg,3
celje,2014,Avg,1
trbovlje,2014,Avg,3
zagorje,2014,Avg,5
hrastnik,2014,Avg,2
vnajnarje,2014,Avg,4
sostanj,2014,Avg,3
topolsica,2014,Avg,2
zavodnje,2014,Avg,6
veliki vrh,2014,Avg,3
graska gora,2014,Avg,1
velenje,2014,Avg,3
pesje,2014,Avg,5
skale,2014,Avg,9
kovk,2014,Avg,2
dobovec,2014,Avg,8
kum,2014,Avg,2
ravenska vas,2014,Avg,9
sv. mohor,2014,Avg,4
lj center,2014,Avg,1
amp gaji,2014,Avg,3
zelena trava,2014,Avg,3
ljubljana bezigrad,2014,Sep,3
celje,2014,Sep,4
trbovlje,2014,Sep,3
zagorje,2014,Sep,7
hrastnik,2014,Sep,3
vnajnarje,2014,Sep,6
sostanj,2014,Sep,3
topolsica,2014,Sep,0
zavodnje,2014,Sep,4
veliki vrh,2014,Sep,5
graska gora,2014,Sep,2
velenje,2014,Sep,4
pesje,2014,Sep,5
skale,2014,Sep,8
kovk,2014,Sep,6
dobovec,2014,Sep,6
kum,2014,Sep,2
ravenska vas,2014,Sep,7
sv. mohor,2014,Sep,5
lj center,2014,Sep,3
amp gaji,2014,Sep,3
zelena trava,2014,Sep,6
ljubljana bezigrad,2014,Okt,4
celje,2014,Okt,6
trbovlje,2014,Okt,3
zagorje,2014,Okt,5
hrastnik,2014,Okt,3
vnajnarje,2014,Okt,5
sostanj,2014,Okt,8
topolsica,2014,Okt,5
zavodnje,2014,Okt,4
veliki vrh,2014,Okt,2
graska gora,2014,Okt,2
velenje,2014,Okt,4
pesje,2014,Okt,5
skale,2014,Okt,10
kovk,2014,Okt,5
dobovec,2014,Okt,7
kum,2014,Okt,4
ravenska vas,2014,Okt,7
sv. mohor,2014,Okt,4
lj center,2014,Okt,3
amp gaji,2014,Okt,4
zelena trava,2014,Okt,2
ljubljana bezigrad,2014,Nov,4
celje,2014,Nov,3
trbovlje,2014,Nov,5
zagorje,2014,Nov,6
hrastnik,2014,Nov,4
vnajnarje,2014,Nov,4
sostanj,2014,Nov,7
topolsica,2014,Nov,1
zavodnje,2014,Nov,4
veliki vrh,2014,Nov,3
graska gora,2014,Nov,3
velenje,2014,Nov,3
pesje,2014,Nov,6
skale,2014,Nov,5
kovk,2014,Nov,7
dobovec,2014,Nov,6
kum,2014,Nov,6
ravenska vas,2014,Nov,10
sv. mohor,2014,Nov,5
lj center,2014,Nov,3
amp gaji,2014,Nov,6
zelena trava,2014,Nov,3
ljubljana bezigrad,2014,Dec,4
celje,2014,Dec,4
trbovlje,2014,Dec,8
zagorje,2014,Dec,5
hrastnik,2014,Dec,3
vnajnarje,2014,Dec,5
sostanj,2014,Dec,4
topolsica,2014,Dec,2
zavodnje,2014,Dec,3
veliki vrh,2014,Dec,4
graska gora,2014,Dec,2
velenje,2014,Dec,7
pesje,2014,Dec,8
skale,2014,Dec,4
kovk,2014,Dec,6
dobovec,2014,Dec,5
kum,2014,Dec,3
ravenska vas,2014,Dec,4
sv. mohor,2014,Dec,4
lj center,2014,Dec,2
amp gaji,2014,Dec,5
zelena trava,2014,Dec,1
ljubljana bezigrad,2015,Jan,4
celje,2015,Jan,6
trbovlje,2015,Jan,4
zagorje,2015,Jan,4
hrastnik,2015,Jan,3
vnajnarje,2015,Jan,9
sostanj,2015,Jan,4
topolsica,2015,Jan,5
zavodnje,2015,Jan,3
veliki vrh,2015,Jan,5
graska gora,2015,Jan,3
velenje,2015,Jan,7
pesje,2015,Jan,9
skale,2015,Jan,5
kovk,2015,Jan,7
dobovec,2015,Jan,5
kum,2015,Jan,5
ravenska vas,2015,Jan,5
sv. mohor,2015,Jan,4
lj center,2015,Jan,3
amp gaji,2015,Jan,5
zelena trava,2015,Jan,4
ljubljana bezigrad,2015,Feb,4
celje,2015,Feb,8
trbovlje,2015,Feb,5
zagorje,2015,Feb,4
hrastnik,2015,Feb,2
vnajnarje,2015,Feb,3
sostanj,2015,Feb,4
topolsica,2015,Feb,4
zavodnje,2015,Feb,3
veliki vrh,2015,Feb,3
graska gora,2015,Feb,2
velenje,2015,Feb,3
pesje,2015,Feb,8
skale,2015,Feb,4
kovk,2015,Feb,5
dobovec,2015,Feb,3
kum,2015,Feb,2
ravenska vas,2015,Feb,6
sv. mohor,2015,Feb,5
lj center,2015,Feb,2
amp gaji,2015,Feb,7
zelena trava,2015,Feb,6
ljubljana bezigrad,2015,Mar,5*
celje,2015,Mar,4
trbovlje,2015,Mar,7
zagorje,2015,Mar,4
hrastnik,2015,Mar,4
vnajnarje,2015,Mar,6
sostanj,2015,Mar,5
topolsica,2015,Mar,3
zavodnje,2015,Mar,4
veliki vrh,2015,Mar,5
graska gora,2015,Mar,3
velenje,2015,Mar,2
pesje,2015,Mar,8
skale,2015,Mar,5
kovk,2015,Mar,6
dobovec,2015,Mar,7
kum,2015,Mar,4
ravenska vas,2015,Mar,5
sv. mohor,2015,Mar,6
lj center,2015,Mar,3
amp gaji,2015,Mar,8
zelena trava,2015,Mar,6
ljubljana bezigrad,2015,Apr,5
celje,2015,Apr,3
trbovlje,2015,Apr,8
zagorje,2015,Apr,4
hrastnik,2015,Apr,2
vnajnarje,2015,Apr,7
sostanj,2015,Apr,6
topolsica,2015,Apr,5
zavodnje,2015,Apr,3
veliki vrh,2015,Apr,3
graska gora,2015,Apr,2
velenje,2015,Apr,4
pesje,2015,Apr,9
skale,2015,Apr,3
kovk,2015,Apr,5
dobovec,2015,Apr,7
kum,2015,Apr,7
ravenska vas,2015,Apr,8
sv. mohor,2015,Apr,6
lj center,2015,Apr,2
amp gaji,2015,Apr,3
zelena trava,2015,Apr,8
ljubljana bezigrad,2015,Maj,4
celje,2015,Maj,5
trbovlje,2015,Maj,7
zagorje,2015,Maj,2
hrastnik,2015,Maj,5
vnajnarje,2015,Maj,7
sostanj,2015,Maj,4
topolsica,2015,Maj,7
zavodnje,2015,Maj,4
veliki vrh,2015,Maj,2
graska gora,2015,Maj,5
velenje,2015,Maj,3
pesje,2015,Maj,6
skale,2015,Maj,7
kovk,2015,Maj,7
dobovec,2015,Maj,3
kum,2015,Maj,5
ravenska vas,2015,Maj,7
sv. mohor,2015,Maj,6
lj center,2015,Maj,3
amp gaji,2015,Maj,1
zelena trava,2015,Maj,9
ljubljana bezigrad,2015,Jun,5
celje,2015,Jun,4
trbovlje,2015,Jun,4
zagorje,2015,Jun,1
hrastnik,2015,Jun,2
vnajnarje,2015,Jun,6
sostanj,2015,Jun,2
topolsica,2015,Jun,5
zavodnje,2015,Jun,1
veliki vrh,2015,Jun,2
graska gora,2015,Jun,7
velenje,2015,Jun,2
pesje,2015,Jun,4
skale,2015,Jun,5
kovk,2015,Jun,8
dobovec,2015,Jun,7
kum,2015,Jun,4
ravenska vas,2015,Jun,7
sv. mohor,2015,Jun,5
lj center,2015,Jun,2
amp gaji,2015,Jun,0
zelena trava,2015,Jun,10
ljubljana bezigrad,2015,Jul,3
celje,2015,Jul,2
trbovlje,2015,Jul,4
zagorje,2015,Jul,1
hrastnik,2015,Jul,3
vnajnarje,2015,Jul,6
sostanj,2015,Jul,4
topolsica,2015,Jul,5
zavodnje,2015,Jul,1
veliki vrh,2015,Jul,6
graska gora,2015,Jul,7
velenje,2015,Jul,4
pesje,2015,Jul,4
skale,2015,Jul,7
kovk,2015,Jul,6
dobovec,2015,Jul,8
kum,2015,Jul,4
ravenska vas,2015,Jul,6
sv. mohor,2015,Jul,6
lj center,2015,Jul,1
amp gaji,2015,Jul,2
zelena trava,2015,Jul,2
ljubljana bezigrad,2015,Avg,3
celje,2015,Avg,3
trbovlje,2015,Avg,5
zagorje,2015,Avg,2
hrastnik,2015,Avg,5
vnajnarje,2015,Avg,4
sostanj,2015,Avg,4
topolsica,2015,Avg,8
zavodnje,2015,Avg,2
veliki vrh,2015,Avg,9
graska gora,2015,Avg,6
velenje,2015,Avg,6
pesje,2015,Avg,4
skale,2015,Avg,8
kovk,2015,Avg,8
dobovec,2015,Avg,10
kum,2015,Avg,4
ravenska vas,2015,Avg,9
sv. mohor,2015,Avg,5
lj center,2015,Avg,1
amp gaji,2015,Avg,3
zelena trava,2015,Avg,3
ljubljana bezigrad,2015,Sep,3
celje,2015,Sep,3
trbovlje,2015,Sep,5
zagorje,2015,Sep,2
hrastnik,2015,Sep,9
vnajnarje,2015,Sep,6
sostanj,2015,Sep,6
topolsica,2015,Sep,4
zavodnje,2015,Sep,1
veliki vrh,2015,Sep,1
graska gora,2015,Sep,2
velenje,2015,Sep,3
pesje,2015,Sep,3
skale,2015,Sep,3
kovk,2015,Sep,7
dobovec,2015,Sep,3
kum,2015,Sep,5
ravenska vas,2015,Sep,5
sv. mohor,2015,Sep,5
lj center,2015,Sep,1
amp gaji,2015,Sep,4
zelena trava,2015,Sep,4
ljubljana bezigrad,2015,Okt,4
celje,2015,Okt,5
trbovlje,2015,Okt,7
zagorje,2015,Okt,5
hrastnik,2015,Okt,8
vnajnarje,2015,Okt,5
sostanj,2015,Okt,5
topolsica,2015,Okt,5
zavodnje,2015,Okt,1
veliki vrh,2015,Okt,2
graska gora,2015,Okt,3
velenje,2015,Okt,4
pesje,2015,Okt,5
skale,2015,Okt,4
kovk,2015,Okt,9
dobovec,2015,Okt,6
kum,2015,Okt,6
ravenska vas,2015,Okt,5
sv. mohor,2015,Okt,4
